rental_id,listing_id,user_id,rent_date,return_date,status
c021b451,7316893623,be31677f,2023-11-05 21:57,2023-12-16 21:57,returned
7fc1a4b0,7302865767,147fa285,2024-05-02 21:57,2024-05-21 21:57,returned
1a98afa0,7305793925,a6d2177b,2023-11-01 21:57,2023-12-18 21:57,returned
f480d7a0,7313602226,aab947e5,2023-09-30 21:57,2023-11-11 21:57,returned
6fe7d0dd,7315816312,a625bbae,2024-07-03 21:57,,renting
0849c99a,7315807248,4d74a982,2024-04-26 21:57,2024-05-29 21:57,returned
4f4f9659,7302347264,d05f07c4,2023-07-12 21:57,2023-07-14 21:57,returned
3e37708d,7304668100,829f0755,2023-11-25 21:57,2023-12-03 21:57,returned
758c64fa,7316355221,b949e14d,2024-01-10 21:57,2024-01-19 21:57,returned
932947e6,7312806796,d7063007,2023-11-08 21:57,2023-12-26 21:57,returned
511a8f77,7314433583,6a672e8d,2024-06-02 21:57,,renting
41d75060,7314817763,9475009b,2023-11-18 21:57,2023-11-22 21:57,returned
db9644aa,7314746794,7765e732,2024-01-20 21:57,2024-03-03 21:57,returned
4cf9b4a1,7316546649,4e6149ee,2024-04-03 21:57,2024-04-09 21:57,returned
e1966ed1,7316376932,5e587831,2024-01-18 21:57,2024-01-31 21:57,returned
e3e8b661,7303401549,b79d759b,2023-09-01 21:57,2023-09-30 21:57,returned
c363924c,7304434064,362092be,2023-08-21 21:57,2023-09-21 21:57,returned
874d3c4e,7316882114,c6f6fa1f,2023-07-27 21:57,2023-08-16 21:57,returned
d963cdc6,7314636759,015927b8,2023-09-15 21:57,2023-11-03 21:57,returned
16ae83dc,7307522229,eb6a9be3,2024-06-15 21:57,,renting
d1bd9402,7314303612,606088aa,2024-01-09 21:57,2024-02-13 21:57,returned
f4519976,7315026830,40772f1f,2024-07-04 21:57,,renting
f91d1a96,7302648675,a56165c0,2024-01-09 21:57,2024-02-11 21:57,returned
71791a94,7315491933,7b292801,2023-08-16 21:57,2023-09-20 21:57,returned
0acb25a1,7310443319,0e03faf9,2023-10-27 21:57,2023-10-29 21:57,returned
2192aa3a,7315992440,ed70b1d8,2023-12-15 21:57,2024-02-02 21:57,returned
653f3cf9,7304834327,6f47b902,2024-04-02 21:57,2024-05-04 21:57,returned
33126e54,7310952672,d26ad449,2023-07-24 21:57,2023-09-12 21:57,returned
7b233f61,7304465941,1061ca0e,2023-09-05 21:57,2023-10-02 21:57,returned
0215f55d,7316328337,58cae223,2024-04-08 21:57,2024-05-06 21:57,returned
163fea95,7316862172,6c8beb75,2023-10-31 21:57,2023-12-18 21:57,returned
2e183bc4,7311864537,334c7702,2024-01-12 21:57,2024-02-12 21:57,returned
67e55e2b,7307090937,3c0958b7,2024-01-15 21:57,2024-01-19 21:57,returned
099fbdca,7315418228,42d32cee,2023-12-08 21:57,2024-01-24 21:57,returned
47d1b809,7315528391,fafe8cea,2024-05-26 21:57,2024-06-16 21:57,returned
317580b2,7307796030,2af18839,2024-03-01 21:57,2024-03-31 21:57,returned
91f040a0,7316218069,39abaf51,2024-03-16 21:57,2024-04-14 21:57,returned
6c7b6805,7316596032,46835d5a,2023-11-13 21:57,2023-12-17 21:57,returned
dcd7ba6d,7308316552,8fbea39e,2024-07-04 21:57,,renting
5338f4a1,7316193406,1f6cb1f1,2023-08-11 21:57,2023-09-01 21:57,returned
a236f2c8,7311563289,c646771f,2024-04-25 21:57,2024-06-11 21:57,returned
b8db0fa8,7316461954,1ee21a35,2023-12-04 21:57,2024-01-11 21:57,returned
d74a297d,7315116583,36afabfe,2023-07-29 21:57,2023-09-13 21:57,returned
18f163b6,7308519460,cf715409,2023-09-22 21:57,2023-10-17 21:57,returned
5b217f2f,7314814752,8fe90bd6,2024-04-29 21:57,2024-06-17 21:57,returned
bb599f16,7311183431,74c4a992,2023-08-20 21:57,2023-09-10 21:57,returned
ef1aeba2,7312488991,67d0e409,2024-01-21 21:57,2024-02-10 21:57,returned
b3d60b0b,7303346699,6248f5c5,2024-03-09 21:57,2024-04-27 21:57,returned
68e185e1,7301667079,2d3f05e2,2023-07-11 21:57,2023-08-25 21:57,returned
61af3807,7316849128,f1f5e65b,2024-03-12 21:57,2024-04-23 21:57,returned
e054c66e,7314938032,4f8acc2b,2024-02-21 21:57,2024-03-01 21:57,returned
667e9225,7307038746,aa04d0f1,2024-03-14 21:57,2024-03-24 21:57,returned
64e432a5,7314501435,afb0c8b7,2024-06-21 21:57,,renting
a581632c,7309126371,c14e038a,2023-09-22 21:57,2023-11-01 21:57,returned
e07b2cd5,7316814900,922a4c94,2023-10-25 21:57,2023-10-27 21:57,returned
b300175a,7315998679,0ac95591,2023-11-15 21:57,2023-11-16 21:57,returned
dd8f9a5e,7310988138,a1e3cdbc,2024-06-29 21:57,,renting
c581b36f,7315367149,ab1afe02,2023-11-25 21:57,2023-12-01 21:57,returned
520445c1,7316319901,854fe5ab,2024-04-10 21:57,2024-04-24 21:57,returned
e28c0ed9,7303694599,307e7f2d,2024-05-14 21:57,2024-05-20 21:57,returned
e60051b2,7301780695,d2ebee49,2024-03-23 21:57,2024-05-02 21:57,returned
58279b21,7316794992,32a3cd1a,2023-11-15 21:57,2023-11-20 21:57,returned
14b6589e,7312174252,d533f556,2023-07-28 21:57,2023-08-01 21:57,returned
d57fae96,7309694678,1cbad158,2024-06-06 21:57,2024-06-29 21:57,returned
af046593,7316777035,0584c638,2024-05-01 21:57,2024-05-08 21:57,returned
7bfc1ac7,7314686607,b5507210,2024-01-26 21:57,2024-02-07 21:57,returned
51ae7e79,7308817567,d0ef89a6,2023-10-05 21:57,2023-11-06 21:57,returned
ffd4390f,7316173507,b99efdf9,2023-07-17 21:57,2023-08-05 21:57,returned
a0060b4e,7315312987,7e21f298,2024-05-24 21:57,2024-06-28 21:57,returned
c43917a5,7312347720,68d0eafe,2023-08-18 21:57,2023-09-26 21:57,returned
fba03208,7315330309,692a3882,2024-01-15 21:57,2024-01-18 21:57,returned
3449a11a,7306097541,19a779a3,2024-06-01 21:57,,renting
c13c9c21,7309469397,9c223c9c,2024-05-16 21:57,2024-06-06 21:57,returned
d0a8be01,7314605950,86c05f6a,2023-09-17 21:57,2023-10-22 21:57,returned
4fe9f5e2,7311388679,e35c13f2,2023-11-03 21:57,2023-12-10 21:57,returned
c69fdb6a,7313441006,ac38fd29,2023-07-18 21:57,2023-08-22 21:57,returned
24687df9,7305043789,0b2533d6,2024-03-21 21:57,2024-04-29 21:57,returned
0f8d405d,7307147114,58bcee94,2024-02-16 21:57,2024-03-20 21:57,returned
3c230090,7307485836,a29b82ab,2024-05-06 21:57,2024-06-15 21:57,returned
2678d0e9,7306468661,b6abcb5c,2023-11-09 21:57,2023-12-04 21:57,returned
38f23766,7314997912,bf15f598,2024-07-02 21:57,,renting
3e0b6a44,7314521938,4a47dbf4,2023-07-21 21:57,2023-08-16 21:57,returned
feb5e98c,7311837789,86ee2f4b,2023-10-03 21:57,2023-11-17 21:57,returned
df02e6ac,7313908839,5cf14c5c,2024-02-23 21:57,2024-04-05 21:57,returned
910e4bee,7305135445,7c858d5c,2024-03-02 21:57,2024-03-23 21:57,returned
b6232268,7309527908,25d8e84e,2023-08-03 21:57,2023-08-30 21:57,returned
e1911261,7316702021,5cd5f394,2023-11-24 21:57,2024-01-08 21:57,returned
23a605cd,7311818456,cb89e6ef,2023-12-05 21:57,2024-01-02 21:57,returned
3efa142b,7304117400,50c3badc,2023-08-17 21:57,2023-09-13 21:57,returned
0a6c03a5,7315604857,35ecde12,2023-08-20 21:57,2023-10-01 21:57,returned
c6c8f649,7311279097,497943f9,2023-08-12 21:57,2023-08-26 21:57,returned
f224411f,7316973138,0a9c56fe,2024-04-21 21:57,2024-06-10 21:57,returned
71e3c652,7316363193,306c4d92,2024-04-18 21:57,2024-04-27 21:57,returned
f58a448e,7304483384,d6e70501,2024-04-10 21:57,2024-04-20 21:57,returned
831e87ff,7315466805,706f33a9,2023-07-30 21:57,2023-08-23 21:57,returned
aebe5727,7315086736,2ad6956e,2024-03-20 21:57,2024-03-28 21:57,returned
eb0d2575,7315390359,6ee8f2d8,2023-07-23 21:57,2023-09-11 21:57,returned
7c7e2d05,7310796902,ea169eed,2023-12-10 21:57,2023-12-19 21:57,returned
1fa12187,7307166480,2e42230e,2023-12-21 21:57,2024-01-04 21:57,returned
0d364850,7314805722,93843d27,2023-11-13 21:57,2023-12-05 21:57,returned
5f266fb4,7303851927,a002185e,2023-09-06 21:57,2023-09-10 21:57,returned
0890345c,7311658960,742b2c39,2023-08-28 21:57,2023-09-17 21:57,returned
1766b1d0,7302281538,83fb67ec,2023-12-11 21:57,2024-01-12 21:57,returned
fb930d56,7311420814,14352287,2024-02-02 21:57,2024-03-04 21:57,returned
a61c5376,7316224542,8f597029,2023-08-08 21:57,2023-09-15 21:57,returned
3328b6c9,7307722900,e0521575,2023-08-18 21:57,2023-09-10 21:57,returned
6dcd1745,7308424646,fd42b850,2023-10-08 21:57,2023-11-12 21:57,returned
5b45674c,7315294879,2140bd28,2023-07-09 21:57,2023-08-18 21:57,returned
59956ad5,7306687032,5dd911b3,2024-03-01 21:57,2024-03-24 21:57,returned
40fbfbcc,7302807826,b6d7ed7a,2024-05-30 21:57,2024-07-03 21:57,returned
3973bd6c,7315053223,9b5b6752,2024-04-24 21:57,2024-05-02 21:57,returned
bd854dd4,7314596084,381fdabf,2024-05-11 21:57,2024-05-20 21:57,returned
7e9e5cd5,7304892042,983a194e,2024-01-12 21:57,2024-02-12 21:57,returned
5198f3ce,7316788245,86a2f844,2023-10-05 21:57,2023-10-29 21:57,returned
198c6528,7312763686,ae8ce5dd,2023-09-03 21:57,2023-10-03 21:57,returned
08173365,7310532506,3e8e42ce,2024-05-26 21:57,2024-06-08 21:57,returned
20f58a81,7309916428,bc94da22,2023-10-02 21:57,2023-10-22 21:57,returned
6998d218,7306362781,60bdbeee,2024-02-13 21:57,2024-02-22 21:57,returned
6efbd9bd,7317012443,6b38d07c,2023-09-12 21:57,2023-10-19 21:57,returned
7850422d,7316476061,30b6f813,2023-12-03 21:57,2023-12-15 21:57,returned
7851c155,7310283297,585af94c,2024-04-23 21:57,2024-04-24 21:57,returned
83d9d025,7313325145,f74d7c74,2024-02-26 21:57,2024-03-14 21:57,returned
90164c2c,7307374670,434c67dc,2023-07-15 21:57,2023-07-26 21:57,returned
0e41b277,7314901233,f6097552,2024-02-28 21:57,2024-03-15 21:57,returned
1def15e2,7316365212,5a6720fc,2024-03-02 21:57,2024-03-09 21:57,returned
f7d93793,7305801592,7cac8b5f,2023-12-31 21:57,2024-01-24 21:57,returned
71627b2c,7314741260,6f0962c8,2023-11-28 21:57,2023-12-28 21:57,returned
532da8c2,7315091172,e7b13b9d,2024-06-05 21:57,,renting
52c70535,7311294682,80070878,2023-08-26 21:57,2023-10-05 21:57,returned
d946f8f9,7311952598,74f0607c,2023-12-09 21:57,2024-01-02 21:57,returned
9bd88021,7302254988,128e7b32,2024-03-05 21:57,2024-03-25 21:57,returned
87c7d86d,7313776314,bd5a25f5,2024-05-28 21:57,2024-06-03 21:57,returned
1c2be25b,7314959192,18e45ae8,2023-11-03 21:57,2023-12-11 21:57,returned
e52f9fc4,7302019411,e7dd22a3,2024-05-26 21:57,,renting
833c48e6,7315237891,661a3336,2023-10-14 21:57,2023-11-01 21:57,returned
4c94dfcd,7315764813,93e26e17,2023-09-19 21:57,2023-10-06 21:57,returned
969c4600,7315498776,a733ea46,2023-09-18 21:57,2023-10-06 21:57,returned
dd5706ca,7308359451,2cafc397,2023-11-12 21:57,2023-11-14 21:57,returned
0519ba0b,7312102972,5400f4a7,2023-07-21 21:57,2023-09-08 21:57,returned
3d3455d3,7309897634,e47945c5,2024-05-10 21:57,2024-05-16 21:57,returned
ba49c1c9,7302268478,e1557043,2024-05-09 21:57,2024-06-16 21:57,returned
fec5d245,7310529604,8f2c2300,2023-07-17 21:57,2023-08-10 21:57,returned
612249af,7316563877,22765507,2024-06-20 21:57,,renting
d121aaab,7312901924,3d9bd581,2023-11-15 21:57,2023-11-16 21:57,returned
73b0a17b,7316133120,84015da9,2024-04-26 21:57,2024-05-22 21:57,returned
c6265658,7310871245,e3877632,2024-06-20 21:57,2024-06-28 21:57,returned
51a2770a,7316280036,3d49c3b3,2024-06-27 21:57,,renting
e065205f,7316961347,ff4578bd,2024-05-15 21:57,2024-05-21 21:57,returned
14e5da94,7315286869,517f5438,2023-11-23 21:57,2023-11-25 21:57,returned
4b9567b0,7308329052,5d3013ef,2024-02-27 21:57,2024-04-12 21:57,returned
4b133411,7313196394,a1c85d9e,2024-06-27 21:57,,renting
e978b297,7316166793,c32d894a,2024-03-02 21:57,2024-04-10 21:57,returned
8241bd08,7303098854,bef2973c,2024-02-08 21:57,2024-02-13 21:57,returned
45ef810c,7315901349,6f90a431,2024-01-25 21:57,2024-02-12 21:57,returned
579e885f,7315853211,38bac8e6,2023-10-06 21:57,2023-11-06 21:57,returned
768b1b2b,7311631157,22e3723c,2024-06-12 21:57,,renting
b15c35d6,7316160302,fd42b850,2024-02-11 21:57,2024-03-11 21:57,returned
c2a0abd0,7312721627,24efcc2c,2024-04-30 21:57,2024-06-16 21:57,returned
9dd187b5,7307144066,152644f9,2024-03-15 21:57,2024-04-07 21:57,returned
0ac0a59b,7314654487,430604b3,2023-07-23 21:57,2023-07-26 21:57,returned
2577a3e5,7308948588,5fd758ec,2024-05-06 21:57,2024-06-23 21:57,returned
b9e375e2,7308355033,6d033868,2024-03-24 21:57,2024-04-07 21:57,returned
51d093a6,7313432656,20174fb7,2024-01-18 21:57,2024-03-04 21:57,returned
20d7cc8d,7311339477,242a0bee,2023-08-01 21:57,2023-09-03 21:57,returned
9546105a,7304677379,4a5d07a8,2023-08-16 21:57,2023-09-13 21:57,returned
1dc8096b,7316910168,307e7f2d,2024-07-02 21:57,,renting
870bae72,7309936311,95174c40,2023-12-28 21:57,2024-01-07 21:57,returned
d9398de8,7310222435,b3ac26b1,2023-12-22 21:57,2024-02-04 21:57,returned
3f6263da,7311795206,978d14b1,2024-05-08 21:57,2024-05-24 21:57,returned
903a30c1,7315427045,37414ebd,2023-08-11 21:57,2023-09-01 21:57,returned
386e547b,7314280743,cb827ea8,2023-10-19 21:57,2023-10-29 21:57,returned
21f908fa,7316219644,ca6a6937,2023-10-17 21:57,2023-11-19 21:57,returned
67a6a74e,7314291958,8a9d6bd5,2024-05-21 21:57,2024-06-01 21:57,returned
3fd728f2,7313828728,900afaf2,2024-03-25 21:57,2024-04-20 21:57,returned
d36a196a,7315793349,c5730b39,2023-12-12 21:57,2024-01-19 21:57,returned
0f770e33,7314517406,e16f2df1,2024-01-27 21:57,2024-02-24 21:57,returned
5f795132,7314885511,54249478,2024-01-26 21:57,2024-02-21 21:57,returned
96b827f9,7316864382,22ec57d7,2024-06-13 21:57,,renting
95e11227,7307767792,0b22cbaf,2023-12-03 21:57,2023-12-08 21:57,returned
24d5bbc0,7314970740,bfcac8f6,2023-10-26 21:57,2023-10-28 21:57,returned
eb6c7cfb,7304458890,71cd7f67,2023-12-05 21:57,2023-12-10 21:57,returned
6ae79026,7316025144,f0390f48,2024-06-10 21:57,,renting
742575f0,7314950131,37893572,2023-09-04 21:57,2023-10-21 21:57,returned
a44ae7ce,7313745865,a9115e30,2023-07-10 21:57,2023-08-13 21:57,returned
680de4c6,7303243252,9a781148,2024-02-17 21:57,2024-03-20 21:57,returned
5c2d6cb6,7316946957,47150c00,2024-04-20 21:57,2024-05-29 21:57,returned
3e68a4b0,7316246431,cad9bf71,2023-10-28 21:57,2023-11-18 21:57,returned
7399dec5,7304604463,0cb3a8e9,2024-06-19 21:57,,renting
7e364ded,7316430540,b3c1a2c5,2024-04-12 21:57,2024-05-18 21:57,returned
068935da,7315152947,bb7067e1,2023-11-22 21:57,2024-01-09 21:57,returned
81c98a21,7313240752,089428db,2023-08-06 21:57,2023-08-29 21:57,returned
0a403bb0,7316066380,3f936923,2024-01-02 21:57,2024-01-21 21:57,returned
2d52ae95,7309859748,b357b71a,2024-03-13 21:57,2024-03-26 21:57,returned
f773cfaa,7315929283,63372af1,2024-06-26 21:57,,renting
a2c78155,7308295667,dc823fb0,2024-03-12 21:57,2024-03-14 21:57,returned
cb8bf9c3,7317028431,70133383,2023-08-30 21:57,2023-09-01 21:57,returned
7fec9f46,7316251502,31e12d2b,2023-10-02 21:57,2023-10-03 21:57,returned
c8cc86ae,7316692917,4618e3cc,2024-03-14 21:57,2024-04-21 21:57,returned
cdf7548f,7314766266,f07ec9fe,2023-11-26 21:57,2023-12-07 21:57,returned
d994460e,7313347404,8a9f391d,2024-03-17 21:57,2024-03-24 21:57,returned
69432137,7310953385,ce4b28b6,2024-05-20 21:57,2024-06-25 21:57,returned
6c97558c,7302655110,8d3ce480,2023-12-11 21:57,2024-01-14 21:57,returned
2000cd7c,7316891315,487b7385,2024-01-11 21:57,2024-01-20 21:57,returned
8456170a,7303192368,fc5bf735,2023-09-16 21:57,2023-09-18 21:57,returned
63885725,7314539538,f6c807e5,2023-09-07 21:57,2023-10-05 21:57,returned
6fada1ab,7315572883,6434edc5,2024-06-29 21:57,,renting
0e22729d,7315420134,fd314d5e,2023-08-30 21:57,2023-09-11 21:57,returned
c76e1bcd,7308490952,7b5893fe,2024-03-26 21:57,2024-04-17 21:57,returned
171ac003,7309351431,2e6e952c,2023-12-18 21:57,2024-01-21 21:57,returned
34abf880,7303626175,f446ec0c,2023-08-30 21:57,2023-09-18 21:57,returned
4976ee7f,7314597462,98d23753,2023-11-04 21:57,2023-11-21 21:57,returned
327fb31a,7315032099,b7ea2ca5,2024-06-24 21:57,,renting
540cff29,7306784238,38251a84,2023-08-23 21:57,2023-10-09 21:57,returned
d0df1c39,7312233395,773ca434,2024-04-24 21:57,2024-04-26 21:57,returned
42525bcc,7313203740,a5b03a1d,2023-11-04 21:57,2023-11-27 21:57,returned
6c3fee2c,7303759810,c83a2b1d,2024-01-14 21:57,2024-03-01 21:57,returned
afdd3739,7310695679,ca8741fa,2024-03-08 21:57,2024-03-16 21:57,returned
c8a4a660,7312882388,892ea5c9,2023-09-07 21:57,2023-10-19 21:57,returned
f44ff41f,7309179733,67068156,2023-11-04 21:57,2023-11-27 21:57,returned
037d4a02,7313469390,9198a509,2023-10-06 21:57,2023-11-02 21:57,returned
8d1c810b,7312189891,36d3c598,2023-12-17 21:57,2024-01-24 21:57,returned
bffe071c,7304460660,8fecd3c0,2023-09-19 21:57,2023-10-11 21:57,returned
461044c5,7304679202,3d699ad4,2024-02-26 21:57,2024-03-25 21:57,returned
b088adec,7313121083,82ff6883,2023-08-18 21:57,2023-09-10 21:57,returned
f7504323,7313139779,f1e5b9d9,2024-05-12 21:57,2024-06-18 21:57,returned
f10b1d08,7311490188,ea60ff1d,2023-11-01 21:57,2023-11-18 21:57,returned
60623946,7304123569,09054fbd,2024-05-14 21:57,2024-05-24 21:57,returned
3d11c7ef,7316130846,e9fcdc29,2023-11-19 21:57,2023-12-27 21:57,returned
70a5041c,7315276699,254d3e03,2023-10-04 21:57,2023-11-07 21:57,returned
9ebd34be,7316137361,5980ffce,2023-09-29 21:57,2023-10-05 21:57,returned
f3f18efd,7314924766,b449cd47,2024-05-29 21:57,2024-06-23 21:57,returned
5a399495,7310842084,45e84f29,2024-03-26 21:57,2024-04-02 21:57,returned
a785d248,7316890021,52b97e0e,2024-03-03 21:57,2024-04-14 21:57,returned
e43b369a,7314162549,8aa1a819,2023-10-28 21:57,2023-12-08 21:57,returned
2bca0d24,7311381664,4b8cca92,2024-05-09 21:57,2024-06-13 21:57,returned
503e7570,7311980452,84aaddae,2023-07-17 21:57,2023-08-06 21:57,returned
60fc19b2,7316205486,4d9f8696,2023-08-05 21:57,2023-08-07 21:57,returned
a9a5cc21,7314572840,25c95dd3,2024-03-09 21:57,2024-04-20 21:57,returned
7738ff9b,7314821129,8bb19e45,2023-07-30 21:57,2023-08-25 21:57,returned
225c53be,7306663966,d9741dc2,2024-03-10 21:57,2024-03-16 21:57,returned
71679648,7314312701,fcba86c2,2023-10-24 21:57,2023-10-26 21:57,returned
3c11506c,7303826788,5d5245b9,2024-01-17 21:57,2024-01-29 21:57,returned
f39d6c8b,7314590241,6395bf6a,2024-06-27 21:57,,renting
120dfa28,7308216208,7e6c52ae,2024-01-27 21:57,2024-02-12 21:57,returned
084aebd1,7316446682,f6097552,2024-03-19 21:57,2024-03-27 21:57,returned
93b7c7fe,7304575398,abbc1302,2023-09-05 21:57,2023-10-03 21:57,returned
19c76056,7304724086,c0b7a0fa,2024-04-06 21:57,2024-04-23 21:57,returned
3c497463,7316726067,d372044a,2024-05-01 21:57,2024-06-14 21:57,returned
8f6dba9c,7316549510,058776c8,2024-03-07 21:57,2024-04-20 21:57,returned
17ce5467,7312371040,4ebf7efb,2023-11-07 21:57,2023-11-09 21:57,returned
982076fa,7315801296,1907fc26,2024-04-25 21:57,2024-05-24 21:57,returned
f2818eb1,7303226926,eb81b93f,2024-06-20 21:57,,renting
09a37b24,7316221800,95d9876c,2023-10-28 21:57,2023-11-24 21:57,returned
f47982d2,7317050541,82d55690,2024-02-11 21:57,2024-03-28 21:57,returned
be7bc1cd,7306305558,d7f0ff25,2023-12-30 21:57,2024-02-03 21:57,returned
7acd408e,7312528312,096bb85f,2023-08-15 21:57,2023-09-24 21:57,returned
30737635,7314628028,afdc178f,2024-05-01 21:57,2024-05-31 21:57,returned
1c19a0f0,7317087060,3b584fb1,2023-12-09 21:57,2024-01-18 21:57,returned
13695e28,7314942090,67096df7,2024-05-07 21:57,2024-05-26 21:57,returned
02d87a0b,7310000517,98d55d23,2024-03-13 21:57,2024-04-04 21:57,returned
ffef5514,7310263831,c2da4497,2023-10-20 21:57,2023-11-05 21:57,returned
065ddbb5,7306147698,109b6fe1,2024-06-20 21:57,,renting
fe879496,7303893764,f69792eb,2024-05-06 21:57,2024-06-02 21:57,returned
3ef10a44,7303826116,ddf21ac8,2024-01-25 21:57,2024-03-09 21:57,returned
e44fda5f,7312176990,54866808,2024-02-27 21:57,2024-04-10 21:57,returned
7405614d,7312267282,03c609fc,2024-01-07 21:57,2024-01-08 21:57,returned
54b291c4,7311926751,74dd5061,2023-11-08 21:57,2023-11-15 21:57,returned
860a723a,7315732358,3c199082,2024-03-12 21:57,2024-03-16 21:57,returned
d8f32e51,7310261632,852fdbc2,2024-04-01 21:57,2024-04-18 21:57,returned
948c90d5,7306782327,592694e1,2023-12-04 21:57,2023-12-31 21:57,returned
87a31801,7310293187,bbe75844,2024-03-05 21:57,2024-03-29 21:57,returned
51a531eb,7316167931,317862ac,2023-12-06 21:57,2023-12-18 21:57,returned
2b2c5d80,7311801999,1e849f62,2024-03-25 21:57,2024-04-11 21:57,returned
3d6e0c22,7311301920,793861b4,2024-02-08 21:57,2024-03-01 21:57,returned
bb42ddfb,7309533759,6c20a8f7,2023-10-18 21:57,2023-11-02 21:57,returned
ca7c1258,7312274479,8efba482,2024-03-07 21:57,2024-04-16 21:57,returned
ca865467,7315795661,1cbe5ad1,2024-06-27 21:57,2024-07-06 21:57,returned
31fbc729,7307262876,78c442db,2024-02-15 21:57,2024-03-13 21:57,returned
b5984bc8,7315495857,abff5da1,2024-05-17 21:57,2024-07-05 21:57,returned
753663f2,7302021085,37201449,2023-12-02 21:57,2023-12-18 21:57,returned
06610bad,7316697632,05f7aeeb,2023-08-29 21:57,2023-09-17 21:57,returned
90883f14,7304534052,e1d8ed5a,2024-03-10 21:57,2024-04-14 21:57,returned
b802ca35,7306721710,973fd68e,2023-11-28 21:57,2023-12-11 21:57,returned
eb268061,7315439438,19306aad,2024-05-09 21:57,2024-06-20 21:57,returned
30b903fe,7313507251,2bb67971,2024-06-18 21:57,2024-07-07 21:57,returned
081372a5,7307026251,cc2a24fd,2024-01-30 21:57,2024-02-10 21:57,returned
3a1e8c08,7307937796,62dc9fc7,2024-06-10 21:57,,renting
b4e0e78d,7305950276,282f9617,2023-07-12 21:57,2023-08-31 21:57,returned
48936fe1,7314496058,588957e1,2024-03-14 21:57,2024-04-25 21:57,returned
5b5e60d8,7310396471,beb70802,2024-04-05 21:57,2024-05-24 21:57,returned
8f8e7395,7316908819,65dc6701,2024-04-12 21:57,2024-04-20 21:57,returned
4381eaef,7316443566,8db69d10,2024-03-30 21:57,2024-04-09 21:57,returned
9bb16321,7306571989,2541a41b,2024-06-21 21:57,,renting
d43ead01,7311441530,170b319d,2024-05-23 21:57,,renting
93e04bb3,7316696556,2f9be746,2024-04-20 21:57,2024-05-28 21:57,returned
b24697a2,7313303667,764f8da8,2024-02-05 21:57,2024-03-10 21:57,returned
f8d42ff3,7316312172,490930a4,2023-12-12 21:57,2023-12-13 21:57,returned
9925b5d7,7304615609,1d83cb6a,2023-10-05 21:57,2023-11-08 21:57,returned
eaf51fcf,7310696698,b03aa98a,2023-08-13 21:57,2023-08-24 21:57,returned
6b9cf6ad,7316380464,a68119fb,2024-06-29 21:57,,renting
5faa5e21,7314585686,d8050d48,2023-08-02 21:57,2023-08-09 21:57,returned
2a0f5f36,7313522655,bc887c8c,2024-02-11 21:57,2024-03-27 21:57,returned
da5ab6c6,7310058840,51a6a3ba,2023-11-28 21:57,2024-01-02 21:57,returned
35acc17a,7315569724,5afe9fbf,2023-09-19 21:57,2023-10-17 21:57,returned
be0ace90,7309281588,10e104fc,2023-09-01 21:57,2023-10-01 21:57,returned
a93f5a71,7312751465,2bbf56c9,2023-07-21 21:57,2023-08-07 21:57,returned
dad0f768,7316466738,31ae2c30,2023-10-27 21:57,2023-10-29 21:57,returned
406f3484,7309371264,b6d7ed7a,2024-05-03 21:57,2024-05-14 21:57,returned
169c59f3,7306706069,f3f4576c,2024-01-26 21:57,2024-02-29 21:57,returned
68b3a0cf,7316437974,d2a91994,2023-11-22 21:57,2023-12-20 21:57,returned
7a7ae848,7310974022,7e906b97,2023-12-16 21:57,2024-01-07 21:57,returned
2b9de916,7302756266,64bcab66,2023-12-11 21:57,2023-12-25 21:57,returned
427af215,7314798687,b2e2ba19,2024-03-06 21:57,2024-03-14 21:57,returned
526899d6,7314334775,19a1e497,2024-05-09 21:57,2024-06-11 21:57,returned
09d585da,7314053878,3b6f2b7e,2023-11-02 21:57,2023-12-15 21:57,returned
2679244a,7316888577,0e5b3fe9,2024-01-06 21:57,2024-02-21 21:57,returned
28cac044,7313673948,784e8cbc,2024-01-16 21:57,2024-01-25 21:57,returned
d55ce61c,7316716723,f1b1beaf,2024-03-07 21:57,2024-03-15 21:57,returned
59cbeb37,7316489211,06b31404,2024-02-06 21:57,2024-03-01 21:57,returned
5eb52bea,7308141968,75492619,2023-07-26 21:57,2023-09-03 21:57,returned
c15fbab0,7311732828,3270ac33,2024-02-03 21:57,2024-02-22 21:57,returned
79003749,7313900898,c3590739,2023-11-27 21:57,2024-01-09 21:57,returned
74c9d766,7310581450,6601064b,2023-12-14 21:57,2023-12-21 21:57,returned
31617534,7315976375,6bbe4857,2024-03-07 21:57,2024-03-21 21:57,returned
51070c53,7313416975,a6c1fb43,2023-11-24 21:57,2024-01-13 21:57,returned
1dcf9e01,7311179130,94bbac1d,2024-02-25 21:57,2024-04-13 21:57,returned
9089e588,7304289706,50e91da5,2024-02-20 21:57,2024-03-05 21:57,returned
9a1333ee,7313878053,115653be,2023-07-28 21:57,2023-08-17 21:57,returned
5611f76e,7311456387,6c8eca9a,2024-01-03 21:57,2024-02-15 21:57,returned
f1fa6758,7316292532,6acbc2e4,2023-11-06 21:57,2023-11-19 21:57,returned
cf0261ba,7306696367,40261840,2023-12-18 21:57,2024-01-02 21:57,returned
5e1146a8,7301662117,2a982a05,2024-02-11 21:57,2024-02-24 21:57,returned
bbef97d9,7310899167,33a50999,2024-07-04 21:57,,renting
